# SAVED: date 08/19/2014 time 16:29:42
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*01100000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
23667.000000,172.000000,112.998000,15.000000,-,13906.356812,1364.374638,-,-,-,-,-,
23854.000000,187.000000,111.876000,15.000000,-,13957.015991,1367.248774,-,-,-,-,-,
24025.000000,171.000000,110.850000,15.000000,-,14003.351212,1365.512371,-,-,-,-,-,
24213.000000,188.000000,109.722000,15.000000,-,14093.635559,1368.440151,-,-,-,-,-,
24400.000000,187.000000,108.600000,15.000000,-,14167.211533,1372.218370,-,-,-,-,-,
24587.000000,187.000000,107.478000,15.000000,-,14227.285385,1371.685505,-,-,-,-,-,
24759.000000,172.000000,106.446000,15.000000,-,14289.194107,1375.625134,-,-,-,-,-,
24946.000000,187.000000,105.324000,15.000000,-,14378.204346,1372.499704,-,-,-,-,-,
25133.000000,187.000000,104.202000,15.000000,-,14431.161880,1364.374638,-,-,-,-,-,
25320.000000,187.000000,103.080000,15.000000,-,14504.842758,1370.362282,-,-,-,-,-,
25507.000000,187.000000,101.958000,15.000000,-,14585.193634,1372.679234,-,-,-,-,-,
25695.000000,188.000000,100.830000,15.000000,-,14644.834518,1374.900579,-,-,-,-,-,
25882.000000,187.000000,99.708000,15.000000,-,14715.444565,1372.086525,-,-,-,-,-,
26053.000000,171.000000,98.682000,15.000000,-,14785.928726,1369.302273,-,-,-,-,-,
26241.000000,188.000000,97.554000,15.000000,-,14849.149704,1371.793032,-,-,-,-,-,
26428.000000,187.000000,96.432000,15.000000,-,14914.756775,1372.439861,-,-,-,-,-,
26599.000000,171.000000,95.406000,15.000000,-,14995.651245,1372.254372,-,-,-,-,-,
26787.000000,188.000000,94.278000,15.000000,-,15061.912537,1367.925167,-,-,-,-,-,
26974.000000,187.000000,93.156000,15.000000,-,15137.990952,1373.296022,-,-,-,-,-,
27161.000000,187.000000,92.034000,15.000000,-,15200.038910,1366.817474,-,-,-,-,-,
27348.000000,187.000000,90.912000,15.000000,-,15285.278320,1374.343872,-,-,-,-,-,
27535.000000,187.000000,89.790000,15.000000,-,15373.067856,1379.517078,-,-,-,-,-,
27723.000000,188.000000,88.662000,15.000000,-,15430.759430,1378.565073,-,-,-,-,-,
27910.000000,187.000000,87.540000,15.000000,-,15513.616562,1368.254423,-,-,-,-,-,
28081.000000,171.000000,86.514000,15.000000,-,15576.190948,1367.290735,-,-,-,-,-,
28269.000000,188.000000,85.386000,15.000000,-,15662.616730,1367.757559,-,-,-,-,-,
28440.000000,171.000000,84.360000,15.000000,-,15729.665756,1373.924732,-,-,-,-,-,
28627.000000,187.000000,83.238000,15.000000,-,15813.154221,1371.344090,-,-,-,-,-,
28799.000000,172.000000,82.206000,15.000000,-,15879.898071,1374.158144,-,-,-,-,-,
28971.000000,172.000000,81.174000,15.000000,-,15956.293106,1368.416071,-,-,-,-,-,
29142.000000,171.000000,80.148000,15.000000,-,16027.872086,1368.470192,-,-,-,-,-,
29314.000000,172.000000,79.116000,15.000000,-,16112.514496,1368.547916,-,-,-,-,-,
